id,username,created_at,lng,lat,text
1517185446756896769,jeffkahrs,Thu Apr 21 16:56:13 +0000 2022,-81.152424,33.978216,@Anti_twatwaffle at least you haven't gone full Heard...gone being the operative word
1517185446899552256,DamnThatsKey,Thu Apr 21 16:56:13 +0000 2022,-84.433106,33.7671945,No fr. It be uncomfortable asf 😂
1517185447142825984,BarreraGabe,Thu Apr 21 16:56:13 +0000 2022,-83.804475,27.698681999999998,My Message to The close mind ignorant Republicans https://t.co/RpOuQB9n4G
1517185448409505794,sportsguymarv,Thu Apr 21 16:56:13 +0000 2022,-83.641199,32.58263,Hey NEWSIES lol this is what they think of us 😂😂😂 https://t.co/P3z7xiMvwa
1517185449499906087,ZekeGary2,Thu Apr 21 16:56:13 +0000 2022,-120.882482,47.273022,@4mojo2 Nope
1517185449600729088,TuddleOnRadio,Thu Apr 21 16:56:13 +0000 2022,-81.29165950000001,29.017060999999998,@Kenny_Wallace Depends on how loud the 25% are
1517185449252507648,William46676045,Thu Apr 21 16:56:13 +0000 2022,-83.3997795,33.9563835,Underrated receiver back in the 1990's Eric Moulds! https://t.co/JSqV03yutT
1517185449948848130,alexistameka,Thu Apr 21 16:56:13 +0000 2022,-87.732013,41.8335845,I need something scary to watch but I can’t find nothing on Hulu or Netflix
1517185450301173760,lentaminen,Thu Apr 21 16:56:13 +0000 2022,-115.147599,36.081,#LAS is currently experiencing departure delays between 16 mins and 30 mins due to RWY:Disabled Aircraft… https://t.co/3hfJdN20Jc
1517185450380771328,mrsharma,Thu Apr 21 16:56:13 +0000 2022,-73.9685415,40.780709,@itsOddit Any @ILLENIUM mix honestly https://t.co/PFYpPdQsPK
1517185450741420040,TattedUpMiko,Thu Apr 21 16:56:14 +0000 2022,-117.0226945,38.502147,"Lemme get up so I can spread my love ""correctly"" 😭😭😭 https://t.co/ebD9nidQyi"
1517185451030896640,ModernDay_Griot,Thu Apr 21 16:56:14 +0000 2022,-87.732013,41.8335845,"We don’t want money that fits in a bag, we want the bank. 🏦"
1517185451421057024,ChrisGhent,Thu Apr 21 16:56:14 +0000 2022,-73.9487755,40.655138,@ianDAOs @elonmusk @jack That roadmap would be cool to know… a DAO could be raised and crowdfunded as opposed to ju… https://t.co/SurdxRYovF
1517185454898139140,GBraggsJr23,Thu Apr 21 16:56:15 +0000 2022,-87.732013,41.8335845,"Pregame for @CHGO_WhiteSox at the plate. ⚾️ @CHGO_Sports with @KevinKaduk, @Ecnerwal23 &amp; @JakeFlannigan on deck!… https://t.co/bdGMDFOkPA"
1517185456580042752,charlie13blue,Thu Apr 21 16:56:15 +0000 2022,-83.1738665,32.6782075,@AuthorErinChase If you have to ask...
1517185456760307712,1045TheZone,Thu Apr 21 16:56:15 +0000 2022,-86.791549,36.200008,Mike Vrabel: “Caleb Farley is lightyears ahead right now compared to where he was at the end of last season.” #Titans
1517185457095909382,511NY,Thu Apr 21 16:56:15 +0000 2022,-73.646725,41.007975,Cleared: Construction on #I95 SB at 0.11 miles before Exit 2 (LOUDEN ST)
1517185457381163009,itsyaboiwdb,Thu Apr 21 16:56:15 +0000 2022,-95.470069,29.53741,@ohhsoocoldd @TheCalebLeeper Congratulations
1517185457737580544,snor_charles,Thu Apr 21 16:56:15 +0000 2022,-73.9685415,40.780709,"@d4mijevidjet @Prxygo He responded twice, oh his head hot"
1517185458253533186,MLPayton502,Thu Apr 21 16:56:15 +0000 2022,-82.163663,33.536182,@slagle_logan Congratulations!
1517185458610085891,JohnAda32739360,Thu Apr 21 16:56:15 +0000 2022,-83.804475,27.698681999999998,Perhaps Ukraine should start attacking across the border since Russia is scorching Ukraine
1517185460694622208,___LaReine,Thu Apr 21 16:56:16 +0000 2022,-72.4511725,43.871756500000004,@wellmybe @jaxajueny You’re also pale and flake up everyday. We don’t ❤️
1517185461319454720,cattygwilson,Thu Apr 21 16:56:16 +0000 2022,-105.1590475,39.751587,ISO A CYCLOPS ROCKS TICKET TONIGHT PLS HELP
1517185462187675651,_YoungPicasso_,Thu Apr 21 16:56:16 +0000 2022,-121.967821,37.370990000000006,Do ice JJ fish still make music
1517185462338670592,tmj_dtw_sales,Thu Apr 21 16:56:16 +0000 2022,-83.0335384,42.6261446,"See our latest Utica, MI #Sales job opportunity and click the link in our bio to apply: Merchandiser at RNDC #Merchandiser"
1517185462401736704,cbi777,Thu Apr 21 16:56:16 +0000 2022,-84.266174,30.476215500000002,@KTJ1725 I refuse to believe that's real.
1517185462527537158,hoops33man,Thu Apr 21 16:56:16 +0000 2022,-71.50411700000001,42.752969500000006,"@pamkennsox “In retrospect, maybe we should have had him record something to see where it would fall.”  Gee - ya th… https://t.co/7hgnGUJJOc"
1517185463018147845,tmj_bhm_writing,Thu Apr 21 16:56:16 +0000 2022,-86.6999553,33.5419926,"Intertek is looking for teammates like you. See our latest #SkilledTrade job openings, including ""Construction Tech… https://t.co/rWfQtQ7Vsr"
1517185463290896384,alexstein99,Thu Apr 21 16:56:17 +0000 2022,-96.7617535,32.819858499999995,@ConanOBrien You would be a lot cooler if u did tweet anti government tirades
1517185463815225346,DavidLockney,Thu Apr 21 16:56:17 +0000 2022,-82.7410435,39.890232499999996,Blessed is the Nation whose God is the Lord! Ps 33:12
1517185463785705479,tmj_CAP_ACCT,Thu Apr 21 16:56:17 +0000 2022,-122.1430195,37.4418834,Looking to score a job at Adecco? You're in luck. Click the link in our bio for the job description and information… https://t.co/shJ8fGf56J
1517185464314351616,AnnecaRaines,Thu Apr 21 16:56:17 +0000 2022,-79.861034,35.1704985,@MsC_PtownElem I love this!!!
1517185464414969856,TheJing_Eater,Thu Apr 21 16:56:17 +0000 2022,-93.2620465,44.9706105,Evil is in eyebrows. Look at them and see the truth.
1517185464888807424,tmj_ME_pharm,Thu Apr 21 16:56:17 +0000 2022,-68.7423313,44.8419534,Interested in seeing how CVS Health promotes sustainability? Learn how we work to transform the health of our plane… https://t.co/7gfND3AIew
1517185465027284995,SoufSoul,Thu Apr 21 16:56:17 +0000 2022,-98.5406515,29.417501,Who’s taking me to a Missions game? ⚾️🍻
1517185465266413569,dillion_cox,Thu Apr 21 16:56:17 +0000 2022,-95.0057855,41.396407499999995,@CallofDuty Damn I missed the Xbox code
1517185465190797314,tmj_tul_eng,Thu Apr 21 16:56:17 +0000 2022,-95.992775,36.1539816,"Nervous to apply for a job like ""Sr Project Manager for Transportation Group - Tulsa"" at Tetra Tech? Apply even if… https://t.co/f3DBuH37PL"
1517185466218401804,VCUSDCareers,Thu Apr 21 16:56:17 +0000 2022,-122.2710602,38.088795,"We're hiring! Click to apply: Substitute Secretary - https://t.co/152RpRE9ti #Education #Vallejo, CA"
1517185466331766785,Lionlifep,Thu Apr 21 16:56:17 +0000 2022,-100.0768885,31.1688935,"Go gamble, make a flip and shoot that shit straight to the Feds!! Noooo cap."
1517185466541363201,tmj_AZS_sales,Thu Apr 21 16:56:17 +0000 2022,-111.8412502,33.3061605,We're hiring! Read about our latest job opening here: Inside Sales Rep - https://t.co/DxNNu3y1al #KellyJobs #KellyServices
1517185467032248321,KMACStudios_,Thu Apr 21 16:56:17 +0000 2022,-73.9487755,40.655138,Hurry it up sprinnnng 🌷 https://t.co/L2ylmMDZR2
1517185468856737794,CONTEMPRA_INN,Thu Apr 21 16:56:18 +0000 2022,-90.239517,30.008285,Tailorbirds  tropical Asia  named because they weave their nests with plant fibres or spider’s web its beak to make… https://t.co/iaKqjQoHRL
1517185469875834881,Blkhippeee,Thu Apr 21 16:56:18 +0000 2022,-111.928142,33.392883999999995,@Love_Roulette69 Damn I doing even like rugs and I want it
1517185471113154565,soulpole415,Thu Apr 21 16:56:18 +0000 2022,-122.4359785,37.7706565,@irns53 @MasonSousa1 @TMZ He definitely held back
1517185472732311553,MiserMu43168974,Thu Apr 21 16:56:19 +0000 2022,-81.483595,35.8566905,@MMarfoogle @Ileah_Marie @Marfoogle Sounds extremely demonic
1517185475236155392,_itsdezzie,Thu Apr 21 16:56:19 +0000 2022,-117.31450050000001,34.032379000000006,I hate telling certain people about myself &amp; they’re like omg me too we’re so alike. Bitch we are not a match relax 😂
1517185475617837076,bohannibal,Thu Apr 21 16:56:19 +0000 2022,-122.630908,45.536402,This album was 🔥🔥🔥 @SevidemiC https://t.co/GR0ycfS9vw
1517185476343513088,Hoosierflyman,Thu Apr 21 16:56:20 +0000 2022,-86.441236,39.766555499999996,"@simon_sprecher Yes, the answer is Thom. Which makes sense since Kathy Matthews started the BDSC when she was in Thom’s lab:"
1517185477144686593,SoxBearPayton,Thu Apr 21 16:56:20 +0000 2022,-88.1613215,41.748496,Whoever is going to the Bulls game tomorrow.. I envy you.
1517185477543178242,Tom_Laipply,Thu Apr 21 16:56:20 +0000 2022,-83.804475,27.698681999999998,To ALL the compliant Covid cavers…..Unless you have said “I was wrong” your present participation in what is right… https://t.co/LBcj7fzIrk
1517185478021238786,CAvery0626,Thu Apr 21 16:56:20 +0000 2022,-78.4598895,35.647526,🥺🥺🥺 she was just an arm baby yesterday
